Num_Restaurants,TotTimeElapsed_sec,ScrapeTime_sec
3677,12153.02,3.49
3678,12156.25,3.23
3679,12159.78,3.53
3680,12163.27,3.49
3681,12166,2.73
3682,12168.84,2.84
3683,12171.55,2.71
3684,12174.42,2.87
3685,12178.02,3.6
3686,12181.59,3.57
3687,12184.5,2.91
3688,12187.75,3.25
3689,12190.98,3.23
3690,12194.33,3.35
3691,12197.72,3.39
3692,12200.64,2.92
3693,12203.91,3.27
3694,12206.89,2.98
3695,12210.34,3.45
3696,12213.72,3.38
3697,12216.81,3.09
3698,12229.02,12.21
3699,12232.11,3.09
3700,12235.05,2.94
3701,12238.3,3.25
3702,12241.87,3.57
3703,12245.23,3.36
3704,12248.03,2.8
3705,12251.52,3.49
3706,12254.47,2.95
3707,12257.09,2.62
3708,12259.92,2.83
3709,12262.55,2.63
3710,12265.2,2.65
3711,12268.41,3.21
3712,12272.09,3.68
3713,12274.86,2.77
3714,12277.95,3.09
3715,12281.09,3.14
3716,12284.06,2.97
3717,12286.73,2.67
3718,12290.16,3.43
3719,12293.34,3.18
3720,12297.33,3.99
3721,12301.11,3.78
3722,12304.02,2.91
3723,12307.02,3
3724,12309.94,2.92
3725,12313.45,3.51
3726,12316.47,3.02
3727,12320.23,3.76
3728,12322.95,2.72
3729,12326.72,3.77
3730,12329.44,2.72
3731,12332.36,2.92
3732,12335.17,2.81
3733,12338.55,3.38
3734,12342.27,3.72
3735,12345.25,2.98
3736,12348.59,3.34
3737,12351.31,2.72
3738,12354.03,2.72
3739,12357.06,3.03
3740,12359.72,2.66
3741,12362.92,3.2
3742,12366.45,3.53
3743,12369.36,2.91
3744,12372.5,3.14
3745,12375.87,3.37
3746,12378.52,2.65
3747,12381.25,2.73
3748,12383.83,2.58
3749,12386.77,2.94
3750,12389.45,2.68
3751,12392.36,2.91
3752,12395.91,3.55
3753,12398.41,2.5
3754,12402,3.59
3755,12404.73,2.73
3756,12407.83,3.1
3757,12411.25,3.42
3758,12415.41,4.16
3759,12418.09,2.68
3760,12422.14,4.05
3761,12425.36,3.22
3762,12428.42,3.06
3763,12431.39,2.97
3764,12433.95,2.56
3765,12436.94,2.99
3766,12440.02,3.08
3767,12443.16,3.14
3768,12447,3.84
3769,12449.81,2.81
3770,12452.75,2.94
3771,12455.69,2.94
3772,12458.33,2.64
3773,12461.2,2.87
3774,12464.14,2.94
3775,12466.94,2.8
3776,12470.02,3.08
3777,12472.67,2.65
3778,12475.67,3
3779,12478.22,2.55
3780,12480.66,2.44
3781,12484.33,3.67
3782,12487.28,2.95
3783,12490.62,3.34
3784,12493.95,3.33
3785,12497.39,3.44
3786,12500.75,3.36
3787,12503.58,2.83
3788,12506.78,3.2
3789,12509.8,3.02
3790,12512.61,2.81
3791,12514.92,2.31
3792,12518.59,3.67
3793,12522.86,4.27
3794,12527.02,4.16
3795,12529.95,2.93
3796,12533.77,3.82
3797,12536.67,2.9
3798,12539.2,2.53
3799,12542.34,3.14
3800,12545.62,3.28
3801,12548.72,3.1
3802,12551.56,2.84
3803,12554.52,2.96
3804,12557.5,2.98
3805,12560.67,3.17
3806,12563.39,2.72
3807,12567.39,4
3808,12570.42,3.03
3809,12573.05,2.63
3810,12576.72,3.67
3811,12579.58,2.86
3812,12582.98,3.4
3813,12585.48,2.5
3814,12588.42,2.94
3815,12592.11,3.69
3816,12595.66,3.55
3817,12598.11,2.45
3818,12607.89,9.78
3819,12610.8,2.91
3820,12613.86,3.06
3821,12617.05,3.19
3822,12620.25,3.2
3823,12623.33,3.08
3824,12625.89,2.56
3825,12628.95,3.06
3826,12631.78,2.83
3827,12634.56,2.78
3828,12637.83,3.27
3829,12640.87,3.04
3830,12644.28,3.41
3831,12647.25,2.97
3832,12650.22,2.97
3833,12653.06,2.84
3834,12656.86,3.8
3835,12659.22,2.36
3836,12662.28,3.06
3837,12665.44,3.16
3838,12668.16,2.72
3839,12671.81,3.65
3840,12674.44,2.63
3841,12676.83,2.39
3842,12679.3,2.47
3843,12682.11,2.81
3844,12684.48,2.37
3845,12687.34,2.86
3846,12689.59,2.25
3847,12692.55,2.96
3848,12695.39,2.84
3849,12697.98,2.59
3850,12700.98,3
3851,12704.98,4
3852,12707.67,2.69
3853,12710.42,2.75
3854,12713.33,2.91
3855,12716.19,2.86
3856,12718.69,2.5
3857,12721.53,2.84
3858,12723.98,2.45
3859,12726.42,2.44
3860,12729.31,2.89
3861,12732.84,3.53
3862,12736.42,3.58
3863,12739.62,3.2
3864,12742.28,2.66
3865,12744.97,2.69
3866,12747.58,2.61
3867,12750.08,2.5
3868,12752.37,2.29
3869,12755.25,2.88
3870,12758.11,2.86
3871,12761,2.89
3872,12763,2
3873,12765.67,2.67
3874,12768.27,2.6
3875,12771.23,2.96
3876,12773.61,2.38
3877,12776.34,2.73
3878,12779.06,2.72
3879,12781.86,2.8
3880,12789.3,7.44
3881,12791.91,2.61
3882,12794.81,2.9
3883,12797.22,2.41
3884,12800.41,3.19
3885,12813.36,12.95
3886,12825.47,12.11
3887,12827.56,2.09
3888,12838.2,10.64
3889,12860.8,22.6
3890,12873.27,12.47
3891,12875.95,2.68
3892,12878.47,2.52
3893,12881.67,3.2
3894,12884.72,3.05
3895,12888.08,3.36
3896,12890.92,2.84
3897,12893.73,2.81
3898,12897.08,3.35
3899,12900.06,2.98
3900,12902.95,2.89
3901,12906,3.05
3902,12908.58,2.58
3903,12911.64,3.06
3904,12914.72,3.08
3905,12917.67,2.95
3906,12920.59,2.92
3907,12923.58,2.99
3908,12926.11,2.53
3909,12928.97,2.86
3910,12931.98,3.01
3911,12934.45,2.47
3912,12937.61,3.16
3913,12940.75,3.14
3914,12943.61,2.86
3915,12946.8,3.19
3916,12949.3,2.5
3917,12952.23,2.93
3918,12954.95,2.72
3919,12957.75,2.8
3920,12960.64,2.89
3921,12964.22,3.58
3922,12966.87,2.65
3923,12970.44,3.57
3924,12973.53,3.09
3925,12976.83,3.3
3926,12979.87,3.04
3927,12983,3.13
3928,12985.47,2.47
3929,12988.64,3.17
3930,12999.59,10.95
3931,13002.7,3.11
3932,13006.41,3.71
3933,13009.73,3.32
3934,13013.19,3.46
3935,13016.7,3.51
3936,13019.56,2.86
3937,13022.59,3.03
3938,13026.78,4.19
3939,13029.64,2.86
3940,13033.53,3.89
3941,13037.5,3.97
3942,13041.66,4.16
3943,13044.78,3.12
3944,13048.12,3.34
3945,13051.44,3.32
3946,13054.94,3.5
3947,13058.5,3.56
3948,13061.12,2.62
3949,13065.03,3.91
3950,13068.48,3.45
3951,13071.34,2.86
3952,13074.33,2.99
3953,13077.44,3.11
3954,13080.75,3.31
3955,13084.52,3.77
3956,13087.72,3.2
3957,13091.66,3.94
3958,13094.62,2.96
3959,13098.34,3.72
3960,13101.41,3.07
3961,13104.25,2.84
3962,13107.27,3.02
3963,13109.84,2.57
3964,13113.22,3.38
3965,13116.73,3.51
3966,13119.97,3.24
3967,13122.87,2.9
3968,13125.77,2.9
3969,13128.53,2.76
3970,13137.42,8.89
3971,13140.06,2.64
3972,13143.3,3.24
3973,13146.67,3.37
3974,13149.64,2.97
3975,13152.19,2.55
3976,13154.83,2.64
3977,13157.62,2.79
3978,13160.28,2.66
3979,13163.62,3.34
3980,13166.59,2.97
3981,13169.64,3.05
3982,13172.22,2.58
3983,13175.39,3.17
3984,13177.97,2.58
3985,13181.05,3.08
3986,13183.75,2.7
3987,13186.39,2.64
3988,13189.42,3.03
3989,13192.28,2.86
3990,13195.14,2.86
3991,13197.94,2.8
3992,13200.83,2.89
3993,13203.89,3.06
3994,13206.81,2.92
3995,13210.11,3.3
3996,13213.25,3.14
3997,13216.27,3.02
3998,13219.02,2.75
3999,13222.2,3.18
4000,13225.45,3.25
4001,13228.45,3
4002,13231.42,2.97
4003,13234.14,2.72
4004,13236.92,2.78
4005,13240.03,3.11
4006,13242.64,2.61
4007,13246.44,3.8
4008,13249.48,3.04
4009,13252.95,3.47
4010,13267.39,14.44
4011,13272.34,4.95
4012,13275.73,3.39
4013,13279.84,4.11
4014,13284.16,4.32
4015,13288.16,4
4016,13291.87,3.71
4017,13296.58,4.71
4018,13300.34,3.76
4019,13304.41,4.07
4020,13308.37,3.96
4021,13312.14,3.77
4022,13315.47,3.33
4023,13318.64,3.17
4024,13321.95,3.31
4025,13325.11,3.16
4026,13328.64,3.53
4027,13333.28,4.64
4028,13336.73,3.45
4029,13340.05,3.32
4030,13343.52,3.47
4031,13347.8,4.28
4032,13350.67,2.87
4033,13353.42,2.75
4034,13356.69,3.27
4035,13360.12,3.43
4036,13363.92,3.8
4037,13367.52,3.6
4038,13371.2,3.68
4039,13374.84,3.64
4040,13378.83,3.99
4041,13383.41,4.58
4042,13386.78,3.37
4043,13390.61,3.83
4044,13394.41,3.8
4045,13397.22,2.81
4046,13401,3.78
4047,13404.87,3.87
4048,13407.67,2.8
4049,13411.17,3.5
4050,13414.31,3.14
4051,13417.98,3.67
4052,13421.02,3.04
4053,13424.59,3.57
4054,13428.28,3.69
4055,13431.3,3.02
4056,13435.14,3.84
4057,13438.36,3.22
4058,13441.09,2.73
4059,13444.77,3.68
4060,13448.61,3.84
4061,13452.02,3.41
4062,13455.17,3.15
4063,13458.61,3.44
4064,13461.84,3.23
4065,13465.2,3.36
4066,13468.69,3.49
4067,13472,3.31
4068,13475.72,3.72
4069,13479.12,3.4
4070,13482.5,3.38
4071,13486.14,3.64
4072,13489.69,3.55
4073,13493.09,3.4
4074,13496.66,3.57
4075,13499.84,3.18
4076,13503.77,3.93
4077,13507.17,3.4
4078,13510.94,3.77
4079,13514.27,3.33
4080,13517.44,3.17
4081,13520.5,3.06
4082,13524.03,3.53
4083,13527.5,3.47
4084,13530.48,2.98
4085,13534.47,3.99
4086,13538.45,3.98
4087,13541.8,3.35
4088,13545.47,3.67
4089,13548.87,3.4
4090,13552.36,3.49
4091,13556.91,4.55
4092,13560.11,3.2
4093,13563.16,3.05
4094,13566.2,3.04
4095,13569.94,3.74
4096,13573.89,3.95
4097,13577.69,3.8
4098,13580.58,2.89
4099,13584.64,4.06
4100,13588.08,3.44
4101,13591.58,3.5
4102,13594.98,3.4
4103,13598.48,3.5
4104,13602.23,3.75
4105,13605.44,3.21
4106,13609.33,3.89
4107,13613.12,3.79
4108,13616.52,3.4
4109,13619.66,3.14
4110,13622.41,2.75
4111,13625.64,3.23
4112,13628.66,3.02
4113,13633,4.34
4114,13636.66,3.66
4115,13640.28,3.62
4116,13643.37,3.09
4117,13646.59,3.22
4118,13649.44,2.85
4119,13653.39,3.95
4120,13657.34,3.95
4121,13661.12,3.78
4122,13663.94,2.82
4123,13667.56,3.62
4124,13671.12,3.56
4125,13674.36,3.24
4126,13678.11,3.75
4127,13681.28,3.17
4128,13684.92,3.64
4129,13688.41,3.49
4130,13698.19,9.78
4131,13701.55,3.36
4132,13704.98,3.43
4133,13709.8,4.82
4134,13713.42,3.62
4135,13716.37,2.95
4136,13719.37,3
4137,13723.14,3.77
4138,13726.7,3.56
4139,13729.42,2.72
4140,13732.47,3.05
4141,13735.69,3.22
4142,13738.77,3.08
4143,13742.5,3.73
4144,13746.22,3.72
4145,13749.78,3.56
4146,13753.37,3.59
4147,13756.77,3.4
4148,13760.3,3.53
4149,13763.27,2.97
4150,13766.81,3.54
4151,13770.08,3.27
4152,13773.27,3.19
4153,13776.61,3.34
4154,13780.23,3.62
4155,13783.5,3.27
4156,13786.72,3.22
4157,13790.2,3.48
4158,13793.28,3.08
4159,13796.41,3.13
4160,13800.41,4
4161,13803.77,3.36
4162,13806.78,3.01
4163,13811.06,4.28
4164,13813.91,2.85
4165,13817.34,3.43
4166,13820.73,3.39
4167,13823.91,3.18
4168,13826.81,2.9
4169,13829.8,2.99
4170,13837.72,7.92
4171,13841.05,3.33
4172,13844.95,3.9
4173,13848.75,3.8
4174,13852.11,3.36
4175,13855.64,3.53
4176,13859.28,3.64
4177,13862.47,3.19
4178,13865.06,2.59
4179,13867.86,2.8
4180,13871.84,3.98
4181,13874.83,2.99
4182,13877.23,2.4
4183,13880.14,2.91
4184,13882.94,2.8
4185,13885.59,2.65
4186,13888.45,2.86
4187,13891.11,2.66
4188,13893.91,2.8
4189,13896.78,2.87
4190,13899.56,2.78
4191,13902.39,2.83
4192,13905.48,3.09
4193,13908.19,2.71
4194,13911.06,2.87
4195,13913.78,2.72
4196,13916.44,2.66
4197,13919.53,3.09
4198,13922.23,2.7
4199,13925.31,3.08
4200,13928.62,3.31
4201,13931.27,2.65
4202,13934.08,2.81
4203,13938.11,4.03
4204,13940.55,2.44
4205,13943.97,3.42
4206,13947.67,3.7
4207,13950.28,2.61
4208,13953,2.72
4209,13955.53,2.53
4210,13968.14,12.61
4211,13971.64,3.5
4212,13974.33,2.69
4213,13978.56,4.23
4214,13981.97,3.41
4215,13985.02,3.05
4216,13988.23,3.21
4217,13991.27,3.04
4218,13994.84,3.57
4219,13997.78,2.94
4220,14001.11,3.33
4221,14003.86,2.75
4222,14007.53,3.67
4223,14010.61,3.08
4224,14014.03,3.42
4225,14017.22,3.19
4226,14020.81,3.59
4227,14023.78,2.97
4228,14027.39,3.61
4229,14031.22,3.83
4230,14034.97,3.75
4231,14038,3.03
4232,14041.11,3.11
4233,14044.37,3.26
4234,14047.56,3.19
4235,14051.09,3.53
4236,14053.62,2.53
4237,14056.92,3.3
4238,14060.17,3.25
4239,14063.22,3.05
4240,14066.11,2.89
4241,14068.7,2.59
4242,14071.47,2.77
4243,14074.61,3.14
4244,14077.58,2.97
4245,14081.23,3.65
4246,14084.83,3.6
4247,14087.75,2.92
4248,14091.47,3.72
4249,14095.34,3.87
4250,14105.7,10.36
4251,14109.7,4
4252,14112.77,3.07
4253,14115.95,3.18
4254,14119.33,3.38
4255,14122,2.67
4256,14124.92,2.92
4257,14128.27,3.35
4258,14131.31,3.04
4259,14134.61,3.3
4260,14137.78,3.17
4261,14141.33,3.55
4262,14144.97,3.64
4263,14147.84,2.87
4264,14150.97,3.13
4265,14153.72,2.75
4266,14156.78,3.06
4267,14159.61,2.83
4268,14162.58,2.97
4269,14165.33,2.75
4270,14168.72,3.39
4271,14171.77,3.05
4272,14174.55,2.78
4273,14177.92,3.37
4274,14180.66,2.74
4275,14183.98,3.32
4276,14187.05,3.07
4277,14189.91,2.86
4278,14193.14,3.23
4279,14195.89,2.75
4280,14198.67,2.78
4281,14201.56,2.89
4282,14205.03,3.47
4283,14208.37,3.34
4284,14211.19,2.82
4285,14214.02,2.83
4286,14217.28,3.26
4287,14220.27,2.99
4288,14223.86,3.59
4289,14226.61,2.75
4290,14240.33,13.72
4291,14243.64,3.31
4292,14246.94,3.3
4293,14251.34,4.4
4294,14254.12,2.78
4295,14257.19,3.07
4296,14260.78,3.59
4297,14263.8,3.02
4298,14266.86,3.06
4299,14269.81,2.95
4300,14272.47,2.66
4301,14275.89,3.42
4302,14279,3.11
4303,14282.44,3.44
4304,14285.41,2.97
4305,14289.03,3.62
4306,14292.27,3.24
4307,14295.25,2.98
4308,14298.09,2.84
4309,14300.64,2.55
4310,14304.16,3.52
4311,14307.72,3.56
4312,14310.69,2.97
4313,14315.02,4.33
4314,14318.37,3.35
4315,14321.67,3.3
4316,14325.12,3.45
4317,14327.86,2.74
4318,14330.94,3.08
4319,14334.16,3.22
4320,14337.05,2.89
4321,14340.31,3.26
4322,14343.45,3.14
4323,14346.75,3.3
4324,14349.45,2.7
4325,14352.92,3.47
4326,14356.11,3.19
4327,14358.92,2.81
4328,14361.92,3
4329,14365.53,3.61
4330,14368.92,3.39
4331,14371.72,2.8
4332,14375.28,3.56
4333,14377.91,2.63
4334,14382.09,4.18
4335,14385.69,3.6
4336,14389.28,3.59
4337,14391.98,2.7
4338,14395.14,3.16
4339,14398.37,3.23
4340,14401.19,2.82
4341,14405.27,4.08
4342,14408.36,3.09
4343,14414.25,5.89
4344,14417.75,3.5
4345,14421.16,3.41
4346,14425.17,4.01
4347,14428.17,3
4348,14431.3,3.13
4349,14434.16,2.86
4350,14437.45,3.29
4351,14440.56,3.11
4352,14443.89,3.33
4353,14447.98,4.09
4354,14451.55,3.57
4355,14453.95,2.4
4356,14456.59,2.64
4357,14460.44,3.85
4358,14463.61,3.17
4359,14466.89,3.28
4360,14469.95,3.06
4361,14473.39,3.44
4362,14476.44,3.05
4363,14478.95,2.51
4364,14481.55,2.6
4365,14484.78,3.23
4366,14487.89,3.11
4367,14491.09,3.2
4368,14494.47,3.38
4369,14497.33,2.86
4370,14500.52,3.19
4371,14504.48,3.96
4372,14507.84,3.36
4373,14511.09,3.25
4374,14513.98,2.89
4375,14517.28,3.3
4376,14520.67,3.39
4377,14523.37,2.7
4378,14526.09,2.72
4379,14529.09,3
4380,14532.53,3.44
4381,14535.3,2.77
4382,14539.31,4.01
4383,14542.55,3.24
4384,14545.69,3.14
4385,14548.69,3
4386,14551.56,2.87
4387,14555.11,3.55
4388,14557.7,2.59
4389,14560.56,2.86
4390,14564.11,3.55
4391,14567.11,3
4392,14570.23,3.12
4393,14572.87,2.64
4394,14575.78,2.91
4395,14579.06,3.28
4396,14581.83,2.77
4397,14584.97,3.14
4398,14588.34,3.37
4399,14591.8,3.46
4400,14594.95,3.15
4401,14597.61,2.66
4402,14600.66,3.05
4403,14603.92,3.26
4404,14606.94,3.02
4405,14609.69,2.75
4406,14613,3.31
4407,14615.56,2.56
4408,14618.53,2.97
4409,14622.06,3.53
4410,14631.69,9.63
4411,14635.39,3.7
4412,14638.81,3.42
4413,14641.84,3.03
4414,14644.91,3.07
4415,14648.41,3.5
4416,14651.81,3.4
4417,14654.91,3.1
4418,14658.33,3.42
4419,14662.61,4.28
4420,14665.45,2.84
4421,14668.59,3.14
4422,14672.53,3.94
4423,14676.45,3.92
4424,14679.3,2.85
4425,14682.44,3.14
4426,14685.58,3.14
4427,14688.81,3.23
4428,14692.34,3.53
4429,14696.08,3.74
4430,14699.75,3.67
4431,14703.91,4.16
4432,14707,3.09
4433,14710.5,3.5
4434,14714.17,3.67
4435,14717.19,3.02
4436,14721.09,3.9
4437,14724.36,3.27
4438,14727.17,2.81
4439,14731.33,4.16
4440,14734.91,3.58
4441,14738.97,4.06
4442,14742.08,3.11
4443,14745.17,3.09
4444,14748.47,3.3
4445,14751.69,3.22
4446,14755.61,3.92
4447,14760,4.39
4448,14763.23,3.23
4449,14766.05,2.82
4450,14779.44,13.39
4451,14782.64,3.2
4452,14786.44,3.8
4453,14789.36,2.92
4454,14792.84,3.48
4455,14795.94,3.1
4456,14799.25,3.31
4457,14802.61,3.36
4458,14805.48,2.87
4459,14808.33,2.85
4460,14811.86,3.53
4461,14814.77,2.91
4462,14817.8,3.03
4463,14820.83,3.03
4464,14823.7,2.87
4465,14826.94,3.24
4466,14830.03,3.09
4467,14833.44,3.41
4468,14836.66,3.22
4469,14840.64,3.98
4470,14843.37,2.73
4471,14846.72,3.35
4472,14850.02,3.3
4473,14853.52,3.5
4474,14856.77,3.25
4475,14860.2,3.43
4476,14863.33,3.13
4477,14867.08,3.75
4478,14870.23,3.15
4479,14873.05,2.82
4480,14876.5,3.45
4481,14879.81,3.31
4482,14883.89,4.08
4483,14886.56,2.67
4484,14889.45,2.89
4485,14892.34,2.89
4486,14895.55,3.21
4487,14898.56,3.01
4488,14901.77,3.21
4489,14904.92,3.15
4490,14907.89,2.97
4491,14911,3.11
4492,14914.56,3.56
4493,14917.52,2.96
4494,14920.41,2.89
4495,14923.19,2.78
4496,14926.31,3.12
4497,14929.27,2.96
4498,14933.27,4
4499,14935.89,2.62
4500,14939.14,3.25
4501,14941.61,2.47
4502,14944.61,3
4503,14947.17,2.56
4504,14950.52,3.35
4505,14953.83,3.31
4506,14957.41,3.58
4507,14960.59,3.18
4508,14963.59,3
4509,14967.2,3.61
4510,14970.28,3.08
4511,14973.77,3.49
4512,14977.17,3.4
4513,14979.73,2.56
4514,14982.64,2.91
4515,14985.92,3.28
4516,14989.03,3.11
4517,14992.94,3.91
4518,14996.09,3.15
4519,14999.33,3.24
4520,15001.72,2.39
4521,15004.78,3.06
4522,15007.83,3.05
4523,15011.05,3.22
4524,15014.09,3.04
4525,15017.03,2.94
4526,15020.72,3.69
4527,15023.44,2.72
4528,15026.84,3.4
4529,15030.25,3.41
4530,15033.37,3.12
4531,15036.47,3.1
4532,15039.58,3.11
4533,15042.17,2.59
4534,15045.11,2.94
4535,15048.62,3.51
4536,15051.67,3.05
4537,15054.66,2.99
4538,15058.31,3.65
4539,15061.12,2.81
4540,15064,2.88
4541,15066.62,2.62
4542,15069.81,3.19
4543,15072.69,2.88
4544,15075.06,2.37
4545,15077.97,2.91
4546,15080.3,2.33
4547,15083.09,2.79
4548,15086.02,2.93
4549,15089.16,3.14
4550,15091.72,2.56
4551,15095.14,3.42
4552,15097.91,2.77
4553,15100.95,3.04
4554,15103.59,2.64
4555,15107.77,4.18
4556,15110.55,2.78
4557,15113.42,2.87
4558,15116.3,2.88
4559,15118.8,2.5
4560,15122.3,3.5
4561,15125.17,2.87
4562,15129.37,4.2
4563,15132.56,3.19
4564,15136.14,3.58
4565,15138.95,2.81
4566,15142.36,3.41
4567,15145.31,2.95
4568,15147.8,2.49
4569,15151.2,3.4
4570,15163.59,12.39
4571,15166.78,3.19
4572,15170.48,3.7
4573,15173.5,3.02
4574,15176.47,2.97
4575,15179.58,3.11
4576,15182.3,2.72
4577,15185.56,3.26
4578,15188.78,3.22
4579,15192.53,3.75
4580,15195.89,3.36
4581,15199.25,3.36
4582,15202.95,3.7
4583,15207.17,4.22
4584,15210.75,3.58
4585,15213.7,2.95
4586,15216.45,2.75
4587,15220.09,3.64
4588,15222.94,2.85
4589,15226.31,3.37
4590,15229.72,3.41
4591,15233.62,3.9
4592,15237.55,3.93
4593,15240.58,3.03
4594,15244.05,3.47
4595,15248.47,4.42
4596,15252.2,3.73
4597,15255.75,3.55
4598,15258.7,2.95
4599,15261.8,3.1
4600,15264.78,2.98
4601,15267.77,2.99
4602,15270.53,2.76
4603,15273.02,2.49
4604,15275.87,2.85
4605,15278.44,2.57
4606,15282.67,4.23
4607,15285.59,2.92
4608,15288.34,2.75
4609,15291.92,3.58
4610,15295.17,3.25
4611,15298.11,2.94
4612,15301.28,3.17
4613,15304.05,2.77
4614,15306.97,2.92
4615,15310.34,3.37
4616,15313.03,2.69
4617,15315.72,2.69
4618,15318.7,2.98
4619,15322.05,3.35
4620,15325.05,3
4621,15328.64,3.59
4622,15331.64,3
4623,15334.5,2.86
4624,15337.62,3.12
4625,15340.39,2.77
4626,15343.28,2.89
4627,15346.27,2.99
4628,15349.39,3.12
4629,15352.28,2.89
4630,15355.84,3.56
4631,15359.36,3.52
4632,15362.37,3.01
4633,15365.27,2.9
4634,15368.42,3.15
4635,15372.66,4.24
4636,15376.06,3.4
4637,15379.05,2.99
4638,15383.45,4.4
4639,15386.62,3.17
4640,15389.72,3.1
4641,15393.27,3.55
4642,15396.91,3.64
4643,15399.97,3.06
4644,15403.36,3.39
4645,15406.2,2.84
4646,15409.66,3.46
4647,15412.44,2.78
4648,15416.09,3.65
4649,15419.28,3.19
4650,15422.89,3.61
4651,15426.33,3.44
4652,15429.14,2.81
4653,15432.55,3.41
4654,15435.37,2.82
4655,15438.5,3.13
4656,15441.97,3.47
4657,15444.55,2.58
4658,15447.5,2.95
4659,15450.62,3.12
4660,15453.89,3.27
4661,15456.39,2.5
4662,15459.44,3.05
4663,15462.39,2.95
4664,15465.61,3.22
4665,15469.75,4.14
4666,15472.75,3
4667,15475.98,3.23
4668,15479.12,3.14
4669,15482.08,2.96
4670,15485.58,3.5
4671,15489.14,3.56
4672,15492.78,3.64
4673,15496.66,3.88
4674,15499.56,2.9
4675,15502.23,2.67
4676,15506.16,3.93
4677,15509.28,3.12
4678,15512.42,3.14
4679,15515.23,2.81
4680,15519.05,3.82
4681,15522.12,3.07
4682,15524.91,2.79
4683,15527.7,2.79
4684,15531.45,3.75
4685,15534.53,3.08
4686,15537.91,3.38
4687,15541.25,3.34
4688,15544.89,3.64
4689,15547.77,2.88
4690,15562.84,15.07
4691,15566.06,3.22
4692,15569.64,3.58
4693,15574.02,4.38
4694,15577.22,3.2
4695,15580.72,3.5
4696,15584.42,3.7
4697,15587.81,3.39
4698,15591.03,3.22
4699,15594.75,3.72
4700,15597.31,2.56
4701,15600.84,3.53
4702,15604.12,3.28
4703,15607.17,3.05
4704,15610.39,3.22
4705,15613.22,2.83
4706,15616.03,2.81
4707,15619.17,3.14
4708,15622.05,2.88
4709,15625.3,3.25
4710,15629.09,3.79
4711,15632.55,3.46
4712,15635.44,2.89
4713,15638.86,3.42
4714,15641.72,2.86
4715,15644.42,2.7
4716,15647.34,2.92
4717,15650.31,2.97
4718,15653.11,2.8
4719,15656.03,2.92
4720,15658.95,2.92
4721,15662.17,3.22
4722,15664.66,2.49
4723,15667.62,2.96
4724,15671.14,3.52
4725,15674.48,3.34
4726,15677.7,3.22
4727,15681.09,3.39
4728,15684.05,2.96
4729,15686.66,2.61
4730,15689.58,2.92
4731,15692.72,3.14
4732,15696.12,3.4
4733,15699.12,3
4734,15702.36,3.24
4735,15706.08,3.72
4736,15708.8,2.72
4737,15712.09,3.29
4738,15715.36,3.27
4739,15718.66,3.3
4740,15721.37,2.71
4741,15724.16,2.79
4742,15726.55,2.39
4743,15730.28,3.73
4744,15734.27,3.99
4745,15737.8,3.53
4746,15740.45,2.65
4747,15743.16,2.71
4748,15745.98,2.82
4749,15749.42,3.44
4750,15752.89,3.47
4751,15756.5,3.61
4752,15759.67,3.17
4753,15763.08,3.41
4754,15766.64,3.56
4755,15769.94,3.3
4756,15772.89,2.95
4757,15776.3,3.41
4758,15779.27,2.97
4759,15782.95,3.68
4760,15785.67,2.72
4761,15789.36,3.69
4762,15792.37,3.01
4763,15795.62,3.25
4764,15798.7,3.08
4765,15801.3,2.6
4766,15804.62,3.32
4767,15807.91,3.29
4768,15812.14,4.23
4769,15814.75,2.61
4770,15817.22,2.47
4771,15820.03,2.81
4772,15823.31,3.28
4773,15826.61,3.3
4774,15829.89,3.28
4775,15832.66,2.77
4776,15835.91,3.25
4777,15838.94,3.03
4778,15841.58,2.64
4779,15844.69,3.11
4780,15847.62,2.93
4781,15851.33,3.71
4782,15854.58,3.25
4783,15858.22,3.64
4784,15861.67,3.45
4785,15865.56,3.89
4786,15868.52,2.96
4787,15871.91,3.39
4788,15875.14,3.23
4789,15878.3,3.16
4790,15881.16,2.86
4791,15884.09,2.93
4792,15887.2,3.11
4793,15891.16,3.96
4794,15894,2.84
4795,15897.33,3.33
4796,15900.28,2.95
4797,15903.16,2.88
4798,15906.45,3.29
4799,15909.53,3.08
4800,15912.86,3.33
4801,15915.47,2.61
4802,15918.19,2.72
4803,15921.12,2.93
4804,15924.06,2.94
4805,15927.12,3.06
4806,15930.12,3
4807,15933.16,3.04
4808,15935.95,2.79
4809,15938.91,2.96
4810,15954.61,15.7
4811,15958.06,3.45
4812,15960.64,2.58
4813,15964.36,3.72
